mlbamid,steamerid,pn,split,proj_season,m_id,firstname,lastname,name,Team,bats,age,BB,K,Single,Double,Triple,HR,BO
606281,sa598653,1,vR,2018,1-vR-606281,Danry,Vasquez,Danry Vasquez,HOU,L,24,0.065178336,0.155645866,0.16255477,0.047058759,0.00469284,0.019553501,0.545315928
605462,sa598663,0,vR,2018,0-vR-605462,Jonathan,Schwind,Jonathan Schwind,PIT,R,28,0.062242222,0.257323547,0.136041724,0.03815295,0.003481109,0.016430833,0.486327616
605462,sa598663,1,vR,2018,1-vR-605462,Jonathan,Schwind,Jonathan Schwind,PIT,R,28,0.064887864,0.267766873,0.130332706,0.037595973,0.003620353,0.018241009,0.477555223
607495,sa598680,0,vR,2018,0-vR-607495,David,Chester,David Chester,BOS,R,29,0.061685244,0.275982289,0.128244041,0.037874461,0.002924131,0.030494511,0.462795322
607495,sa598680,1,vR,2018,1-vR-607495,David,Chester,David Chester,BOS,R,29,0.061824489,0.276539267,0.123927466,0.034254109,0.003481109,0.029241312,0.47073225
606477,sa598684,0,vR,2018,0-vR-606477,Aneury,Tavarez,Aneury Tavarez,BOS,L,26,0.062440846,0.202704625,0.169072604,0.049014109,0.016294584,0.022030278,0.478442955
606477,sa598684,1,vR,2018,1-vR-606477,Aneury,Tavarez,Aneury Tavarez,BOS,L,26,0.062440846,0.203095695,0.162294057,0.040540925,0.013035667,0.024637411,0.493955399
606114,sa598687,0,vR,2018,0-vR-606114,Jeremias,Pineda,Jeremias Pineda,FA,B,27,0.076862878,0.30327418,0.151358602,0.027013403,0.008354661,0.009050882,0.424085395
606114,sa598687,1,vR,2018,1-vR-606114,Jeremias,Pineda,Jeremias Pineda,FA,B,27,0.076862878,0.30327418,0.151358602,0.027013403,0.008354661,0.009050882,0.424085395
600467,sa598754,0,vR,2018,0-vR-600467,Randy,Encarnacion,Randy Encarnacion,WAS,R,23,0.044697434,0.300071561,0.130054217,0.023671538,0.001810176,0.017823276,0.481871797
600467,sa598754,1,vR,2018,1-vR-600467,Randy,Encarnacion,Randy Encarnacion,WAS,R,23,0.045811389,0.307451511,0.123092,0.022696828,0.002088665,0.017684032,0.481175576
607973,sa598772,0,vR,2018,0-vR-607973,Wes,Wilson,Wes Wilson,NYA,R,28,0.040241615,0.309540176,0.118218448,0.023671538,0.001670932,0.009747104,0.496910186
607973,sa598772,1,vR,2018,1-vR-607973,Wes,Wilson,Wes Wilson,NYA,R,28,0.040102371,0.307451511,0.120028624,0.025063982,0.001949421,0.009190127,0.496213965
543139,sa598807,0,vR,2018,0-vR-543139,Dean,Espy,Dean Espy,COL,R,28,0.043444235,0.245209289,0.145788828,0.042469525,0.004873552,0.032026199,0.486188372
543139,sa598807,1,vR,2018,1-vR-543139,Dean,Espy,Dean Espy,COL,R,28,0.042748014,0.258715991,0.129218751,0.037735217,0.003759597,0.027709624,0.500112806
600862,sa598819,0,vR,2018,0-vR-600862,Felipe,Blanco,Felipe Blanco,SDN,R,24,0.047900054,0.279881131,0.128104796,0.035507308,0.003759597,0.012671235,0.492175879
600862,sa598819,1,vR,2018,1-vR-600862,Felipe,Blanco,Felipe Blanco,SDN,R,24,0.047621566,0.274032868,0.132839104,0.038849172,0.003759597,0.013506701,0.489390992
600858,sa598821,0,vR,2018,0-vR-600858,Humberto,Arteaga,Humberto Arteaga,KCA,R,24,0.036621262,0.161523439,0.173359208,0.033000909,0.005987507,0.005709018,0.583798657
600858,sa598821,1,vR,2018,1-vR-600858,Humberto,Arteaga,Humberto Arteaga,KCA,R,24,0.036899751,0.168067923,0.169321122,0.032583176,0.005569774,0.005987507,0.581570747
607044,sa598986,0,vR,2018,0-vR-607044,John,Norwood,John Norwood,MIA,R,25,0.069204439,0.260665411,0.15163709,0.036203529,0.005987507,0.02436776,0.451934263
607044,sa598986,1,vR,2018,1-vR-607044,John,Norwood,John Norwood,MIA,R,25,0.068647461,0.26512123,0.15066238,0.035925041,0.005152041,0.027152647,0.4473392
605382,sa599004,0,vR,2018,0-vR-605382,Trevor,Mitsui,Trevor Mitsui,ARI,R,25,0.034811086,0.252728484,0.144953362,0.032722421,0.003341864,0.018241009,0.513201775
605382,sa599004,1,vR,2018,1-vR-605382,Trevor,Mitsui,Trevor Mitsui,ARI,R,25,0.035228819,0.253424705,0.145092606,0.031190733,0.002645643,0.018241009,0.514176485
607172,sa599037,0,vR,2018,0-vR-607172,Trey,Martin,Trey Martin,CHN,R,25,0.043722724,0.28851428,0.14328243,0.034811086,0.004595063,0.0160131,0.469061318
607172,sa599037,1,vR,2018,1-vR-607172,Trey,Martin,Trey Martin,CHN,R,25,0.042748014,0.285033171,0.147042027,0.035785796,0.004316575,0.015316878,0.469757539
605205,sa599049,0,vR,2018,0-vR-605205,Matt,Dean,Matt Dean,TOR,R,25,0.060432045,0.355908542,0.120585602,0.035507308,0.00320262,0.023950027,0.400413856
605205,sa599049,1,vR,2018,1-vR-605205,Matt,Dean,Matt Dean,TOR,R,25,0.060849778,0.35006028,0.126155375,0.03397562,0.003063376,0.022696828,0.403198743
605221,sa599081,0,vR,2018,0-vR-605221,Tanner,English,Tanner English,MIN,R,25,0.076445145,0.338642244,0.121003335,0.036621262,0.006962217,0.021722118,0.39860368
605221,sa599081,1,vR,2018,1-vR-605221,Tanner,English,Tanner English,MIN,R,25,0.077141366,0.344768995,0.116269027,0.034811086,0.006683728,0.021025896,0.399299901
596037,sa599111,0,vR,2018,0-vR-596037,Chris,McFarland,Chris McFarland,MIL,R,25,0.041912547,0.233791253,0.153447267,0.038292195,0.003898842,0.01281048,0.515847417
596037,sa599111,1,vR,2018,1-vR-596037,Chris,McFarland,Chris McFarland,MIL,R,25,0.040937837,0.230867122,0.158877796,0.038431439,0.003620353,0.011696525,0.515568928
607380,sa599184,0,vR,2018,0-vR-607380,Marc,Wik,Marc Wik,HOU,L,25,0.080821137,0.24559197,0.129835245,0.031937385,0.00430177,0.015512444,0.492000049
607380,sa599184,1,vR,2018,1-vR-607380,Marc,Wik,Marc Wik,HOU,L,25,0.07990864,0.23933485,0.134397729,0.032849881,0.004171414,0.014860661,0.494476826
596088,sa599191,0,vR,2018,0-vR-596088,Mason,Robbins,Mason Robbins,CHA,L,25,0.036369512,0.146520899,0.183542194,0.040801638,0.00508391,0.014469591,0.573212256
596088,sa599191,1,vR,2018,1-vR-596088,Mason,Robbins,Mason Robbins,CHA,L,25,0.034023091,0.143131626,0.189929671,0.041714135,0.004953554,0.013687451,0.572560472
605244,sa599195,0,vR,2018,0-vR-605244,Aramis,Garcia,Aramis Garcia,SFN,R,25,0.054305294,0.248968886,0.135206258,0.04135557,0.002506398,0.019772697,0.497884897
605244,sa599195,1,vR,2018,1-vR-605244,Aramis,Garcia,Aramis Garcia,SFN,R,25,0.054305294,0.248272665,0.138548122,0.042608769,0.002367154,0.023114561,0.490783435
607358,sa599196,0,vR,2018,0-vR-607358,Martin,Medina,Martin Medina,CHA,R,28,0.072546303,0.274311357,0.13269986,0.034393353,0.003481109,0.014063679,0.46850434
607358,sa599196,1,vR,2018,1-vR-607358,Martin,Medina,Martin Medina,CHA,R,28,0.067672751,0.268741583,0.13464928,0.036621262,0.004316575,0.013088968,0.47490958
607207,sa599216,0,vR,2018,0-vR-607207,Austin,Davidson,Austin Davidson,WAS,L,25,0.068046183,0.185106474,0.15160481,0.036369512,0.004041057,0.015512444,0.539319521
607207,sa599216,1,vR,2018,1-vR-607207,Austin,Davidson,Austin Davidson,WAS,L,25,0.069610463,0.189538601,0.144435193,0.035065945,0.00469284,0.016164227,0.540492731
607182,sa599227,0,vR,2018,0-vR-607182,Casey,Turgeon,Casey Turgeon,SLN,L,25,0.100244281,0.186540398,0.141828059,0.040019498,0.004823197,0.016294584,0.510249983
607182,sa599227,1,vR,2018,1-vR-607182,Casey,Turgeon,Casey Turgeon,SLN,L,25,0.101417491,0.190711811,0.140785206,0.041323065,0.004953554,0.016946367,0.503862506
607389,sa599235,0,vR,2018,0-vR-607389,Zach,Houchins,Zach Houchins,LAA,R,25,0.048874765,0.187701375,0.146624294,0.039127661,0.005709018,0.023114561,0.548848327
607389,sa599235,1,vR,2018,1-vR-607389,Zach,Houchins,Zach Houchins,LAA,R,25,0.050406452,0.184498755,0.146624294,0.040520104,0.00640524,0.024785493,0.546759661
607256,sa599239,0,vR,2018,0-vR-607256,James,Ramsey,James Ramsey,LAN,L,28,0.082385417,0.307641746,0.127879895,0.038976645,0.003780343,0.028417755,0.410918199
607256,sa599239,1,vR,2018,1-vR-607256,James,Ramsey,James Ramsey,LAN,L,28,0.086035404,0.305164969,0.131790595,0.039758785,0.00469284,0.027244544,0.405312862
607287,sa599247,0,vR,2018,0-vR-607287,Ruben,Sosa,Ruben Sosa,KCA,B,27,0.082850384,0.225436592,0.154978954,0.038988416,0.015177633,0.010861059,0.47170696
607287,sa599247,1,vR,2018,1-vR-607287,Ruben,Sosa,Ruben Sosa,KCA,B,27,0.083268118,0.23434823,0.151358602,0.038292195,0.013088968,0.011418036,0.468225852
606967,sa599249,0,vR,2018,0-vR-606967,Jeff,Diehl,Jeff Diehl,NYN,R,24,0.059875068,0.366630357,0.113762629,0.024089271,0.002088665,0.023253805,0.410300205
606967,sa599249,1,vR,2018,1-vR-606967,Jeff,Diehl,Jeff Diehl,NYN,R,24,0.060014312,0.362174538,0.118914669,0.025481715,0.002506398,0.023253805,0.407654562
605148,sa599252,0,vR,2018,0-vR-605148,Zach,Borenstein,Zach Borenstein,ARI,L,27,0.079387213,0.315202433,0.124099552,0.043278415,0.007299974,0.035587371,0.395145042
605148,sa599252,1,vR,2018,1-vR-605148,Zach,Borenstein,Zach Borenstein,ARI,L,27,0.080560423,0.315854216,0.125142405,0.041323065,0.00625712,0.034283805,0.396578965
607168,sa599256,0,vR,2018,0-vR-607168,Nick,Flair,Nick Flair,LAA,R,25,0.037038995,0.305641334,0.120307113,0.024785493,0.002227909,0.018101765,0.49189739
607168,sa599256,1,vR,2018,1-vR-607168,Nick,Flair,Nick Flair,LAA,R,25,0.03815295,0.300767782,0.121142579,0.025760204,0.002506398,0.019354964,0.492315123
596012,sa599269,0,vR,2018,0-vR-596012,Kevin,Kramer,Kevin Kramer,PIT,L,24,0.063614056,0.183151124,0.15786193,0.050708745,0.00469284,0.015903514,0.52406779
596012,sa599269,1,vR,2018,1-vR-596012,Kevin,Kramer,Kevin Kramer,PIT,L,24,0.065960476,0.190581455,0.15747086,0.050708745,0.005605337,0.016946367,0.51272676
607410,sa599272,0,vR,2018,0-vR-607410,Shawn,Pleffner,Shawn Pleffner,WAS,L,28,0.075737226,0.196186791,0.1660744,0.044973052,0.003780343,0.015251731,0.497996456
607410,sa599272,1,vR,2018,1-vR-607410,Shawn,Pleffner,Shawn Pleffner,WAS,L,28,0.077431863,0.201009988,0.157992287,0.043669485,0.004432127,0.015773157,0.499691093
607211,sa599277,0,vR,2018,0-vR-607211,Austin,Diemer,Austin Diemer,MIN,R,25,0.033000909,0.314274484,0.12949724,0.027988113,0.003063376,0.018658742,0.473517137
607211,sa599277,1,vR,2018,1-vR-607211,Austin,Diemer,Austin Diemer,MIN,R,25,0.033418642,0.319983502,0.124623688,0.02659567,0.002924131,0.018241009,0.474213358
607221,sa599278,0,vR,2018,0-vR-607221,Taylor,Sparks,Taylor Sparks,CIN,R,25,0.054723027,0.337110556,0.114598095,0.034114864,0.003063376,0.03174771,0.424642372
607221,sa599278,1,vR,2018,1-vR-607221,Taylor,Sparks,Taylor Sparks,CIN,R,25,0.05416605,0.326527986,0.117522226,0.035089575,0.003481109,0.028405846,0.434807209
657232,sa599290,0,vR,2018,0-vR-657232,Max,Kuhn,Max Kuhn,OAK,R,25,0.050824185,0.252310751,0.128244041,0.027709624,0.002645643,0.018937231,0.519328526
657232,sa599290,1,vR,2018,1-vR-657232,Max,Kuhn,Max Kuhn,OAK,R,25,0.050545697,0.258994479,0.127130086,0.027152647,0.002784887,0.019633452,0.513758752
607210,sa599292,0,vR,2018,0-vR-607210,Connor,McKay,Connor McKay,TEX,R,25,0.040798593,0.313856751,0.114041117,0.021582873,0.002645643,0.019494208,0.487580815
607210,sa599292,1,vR,2018,1-vR-607210,Connor,McKay,Connor McKay,TEX,R,25,0.040102371,0.32026199,0.111116986,0.021443629,0.002367154,0.018658742,0.486049128
607191,sa599295,0,vR,2018,0-vR-607191,Zach,Fish,Zach Fish,CHA,R,25,0.048039299,0.31288204,0.110560009,0.020468919,0.001670932,0.015734611,0.490644191
607191,sa599295,1,vR,2018,1-vR-607191,Zach,Fish,Zach Fish,CHA,R,25,0.044836679,0.305780579,0.11250943,0.021861362,0.002088665,0.014620656,0.49830263
601696,sa599300,0,vR,2018,0-vR-601696,Justin,Atkinson,Justin Atkinson,TOR,R,24,0.037874461,0.266792162,0.12629462,0.026038692,0.002367154,0.012671235,0.527961675
601696,sa599300,1,vR,2018,1-vR-601696,Justin,Atkinson,Justin Atkinson,TOR,R,24,0.03815295,0.262475588,0.130750439,0.024785493,0.002227909,0.011975014,0.529632607
607372,sa599306,0,vR,2018,0-vR-607372,Juan,Perez,Juan Perez,CIN,L,26,0.07052296,0.2334688,0.139872709,0.039889142,0.00547498,0.020465998,0.490305412
607372,sa599306,1,vR,2018,1-vR-607372,Juan,Perez,Juan Perez,CIN,L,26,0.069871176,0.226168826,0.143392339,0.042235562,0.00586605,0.018380291,0.494085756
607318,sa599310,0,vR,2018,0-vR-607318,John,Polonius,John Polonius,SFN,R,27,0.040937837,0.226550547,0.138408878,0.026456425,0.004734308,0.008354661,0.554557345
607318,sa599310,1,vR,2018,1-vR-607318,John,Polonius,John Polonius,SFN,R,27,0.040937837,0.225854325,0.142307719,0.027709624,0.004316575,0.009747104,0.549126815
596068,sa599318,0,vR,2018,0-vR-596068,Mike,Papi,Mike Papi,CLE,L,25,0.111585311,0.230209883,0.129835245,0.042235562,0.001824993,0.027765971,0.456543034
596068,sa599318,1,vR,2018,1-vR-596068,Mike,Papi,Mike Papi,CLE,L,25,0.112497808,0.227081323,0.127879895,0.041323065,0.00234642,0.026201691,0.462669798
596122,sa599333,0,vR,2018,0-vR-596122,Josh,Tobias,Josh Tobias,BOS,B,25,0.051659651,0.215828733,0.169042633,0.053609072,0.002924131,0.012392747,0.494543033
596122,sa599333,1,vR,2018,1-vR-596122,Josh,Tobias,Josh Tobias,BOS,B,25,0.051659651,0.216246466,0.163890592,0.047064588,0.002784887,0.012949724,0.505404091
596023,sa599355,0,vR,2018,0-vR-596023,Derrick,Loveless,Derrick Loveless,TOR,L,25,0.106892471,0.274791865,0.125012049,0.045364122,0.00469284,0.020596354,0.422650299
596023,sa599355,1,vR,2018,1-vR-596023,Derrick,Loveless,Derrick Loveless,TOR,L,25,0.107674611,0.270099025,0.129965602,0.041323065,0.00469284,0.020074928,0.426169929
571883,sa599380,0,vR,2018,0-vR-571883,Dustin,Lawley,Dustin Lawley,BOS,R,29,0.051381163,0.28753957,0.119610891,0.046507611,0.00320262,0.030494511,0.461263634
571883,sa599380,1,vR,2018,1-vR-571883,Dustin,Lawley,Dustin Lawley,BOS,R,29,0.051520407,0.288235791,0.115990538,0.042191036,0.003759597,0.029241312,0.469061318
607739,sa599513,0,vR,2018,0-vR-607739,Dominique,Taylor,Dominique Taylor,KCA,R,25,0.040798593,0.261640122,0.139801321,0.030355267,0.003481109,0.014063679,0.50985991
607739,sa599513,1,vR,2018,1-vR-607739,Dominique,Taylor,Dominique Taylor,KCA,R,25,0.040937837,0.272083448,0.135345502,0.029519801,0.00320262,0.014899145,0.504011648
607532,sa599516,0,vR,2018,0-vR-607532,Erik,Forgione,Erik Forgione,PIT,B,25,0.036342774,0.251614529,0.133813814,0.020329674,0.003063376,0.005291285,0.549544548
607532,sa599516,1,vR,2018,1-vR-607532,Erik,Forgione,Erik Forgione,PIT,B,25,0.037874461,0.262057855,0.131028927,0.02019043,0.003341864,0.005848262,0.5396582
607700,sa599518,0,vR,2018,0-vR-607700,Raph,Rhymes,Raph Rhymes,DET,R,28,0.062381466,0.220006063,0.133396081,0.030912244,0.003620353,0.015456122,0.53422767
607700,sa599518,1,vR,2018,1-vR-607700,Raph,Rhymes,Raph Rhymes,DET,R,28,0.062938443,0.231006366,0.129775728,0.02979829,0.002784887,0.015316878,0.528379408
607526,sa599522,0,vR,2018,0-vR-607526,Matt,Eureste,Matt Eureste,TBA,L,24,0.039758785,0.287957889,0.118624572,0.023464201,0.002607133,0.017467794,0.510119626
607526,sa599522,1,vR,2018,1-vR-607526,Matt,Eureste,Matt Eureste,TBA,L,24,0.040019498,0.283656118,0.120319208,0.024637411,0.00273749,0.017598151,0.511032123
607541,sa599526,0,vR,2018,0-vR-607541,Trent,Gilbert,Trent Gilbert,OAK,L,25,0.040280212,0.218738496,0.151735166,0.036760582,0.004041057,0.010298177,0.538146311
607541,sa599526,1,vR,2018,1-vR-607541,Trent,Gilbert,Trent Gilbert,OAK,L,25,0.040019498,0.224474189,0.152256593,0.036890938,0.00351963,0.01134103,0.531498121
607607,sa599530,0,vR,2018,0-vR-607607,Ryan,Krill,Ryan Krill,NYA,L,25,0.055010516,0.252891944,0.125663832,0.022160634,0.002607133,0.019944571,0.52172137
607607,sa599530,1,vR,2018,1-vR-607607,Ryan,Krill,Ryan Krill,NYA,L,25,0.054749802,0.25106695,0.126576329,0.022551704,0.00312856,0.017337437,0.524589217
607733,sa599531,0,vR,2018,0-vR-607733,Drew,Stankiewicz,Drew Stankiewicz,PHI,L,25,0.083558627,0.206224255,0.150170886,0.043539128,0.004953554,0.017467794,0.494085756
607733,sa599531,1,vR,2018,1-vR-607733,Drew,Stankiewicz,Drew Stankiewicz,PHI,L,25,0.08225506,0.200749275,0.154211943,0.043539128,0.005214267,0.016424941,0.497605386
607659,sa599536,0,vR,2018,0-vR-607659,Taylor,Murphy,Taylor Murphy,CLE,L,25,0.0869479,0.288479315,0.132833449,0.039107002,0.002867847,0.028157041,0.421607446
607659,sa599536,1,vR,2018,1-vR-607659,Taylor,Murphy,Taylor Murphy,CLE,L,25,0.08773004,0.284568615,0.131008455,0.038064148,0.003649987,0.026592761,0.428385993
607088,sa599740,0,vR,2018,0-vR-607088,Jerrick,Suiter,Jerrick Suiter,PIT,R,25,0.068508217,0.225018859,0.158320819,0.038013706,0.003341864,0.016570077,0.490226458
607088,sa599740,1,vR,2018,1-vR-607088,Jerrick,Suiter,Jerrick Suiter,PIT,R,25,0.071293104,0.234069742,0.152194068,0.037456728,0.003481109,0.018380253,0.483124996
607741,sa599801,0,vR,2018,0-vR-607741,Kevin,Taylor,Kevin Taylor,NYN,L,26,0.08655683,0.151344096,0.16177263,0.042887345,0.00273749,0.013687451,0.541014158
607741,sa599801,1,vR,2018,1-vR-607741,Kevin,Taylor,Kevin Taylor,NYN,L,26,0.086817544,0.149388746,0.170897597,0.045103409,0.00312856,0.013426737,0.531237407
608067,sa599831,0,vR,2018,0-vR-608067,Norberto,Susini,Norberto Susini,FA,B,29,0.085217538,0.32666723,0.108332099,0.026177937,0.002367154,0.022000606,0.429237435
608067,sa599831,1,vR,2018,1-vR-608067,Norberto,Susini,Norberto Susini,FA,B,29,0.085217538,0.32666723,0.108332099,0.026177937,0.002367154,0.022000606,0.429237435
606580,sa599888,0,vR,2018,0-vR-606580,Jose,Cardona,Jose Cardona,TEX,R,24,0.053330584,0.146067316,0.1686249,0.039684638,0.005012796,0.018937231,0.568342535
606580,sa599888,1,vR,2018,1-vR-606580,Jose,Cardona,Jose Cardona,TEX,R,24,0.052216629,0.148991448,0.165283036,0.039545394,0.004455819,0.018241009,0.571266666
607632,sa600255,0,vR,2018,0-vR-607632,Chris,Mariscal,Chris Mariscal,SEA,R,25,0.065027108,0.238943294,0.157206864,0.03397562,0.00640524,0.010721814,0.48772006
607632,sa600255,1,vR,2018,1-vR-607632,Chris,Mariscal,Chris Mariscal,SEA,R,25,0.066698041,0.233652009,0.162776638,0.035368063,0.007240706,0.011278792,0.482985752
606993,sa600840,0,vR,2018,0-vR-606993,Jake,Hager,Jake Hager,TBA,R,25,0.041634059,0.197587724,0.148852203,0.037874461,0.006544484,0.009886348,0.55762072
606993,sa600840,1,vR,2018,1-vR-606993,Jake,Hager,Jake Hager,TBA,R,25,0.041773303,0.194663592,0.154004244,0.041077081,0.006544484,0.010861059,0.551076236
608413,sa600897,0,vR,2018,0-vR-608413,Sthervin,Matos,Sthervin Matos,MIL,R,24,0.045811389,0.300489294,0.114041117,0.022418339,0.00320262,0.020468919,0.493568322
608413,sa600897,1,vR,2018,1-vR-608413,Sthervin,Matos,Sthervin Matos,MIL,R,24,0.044836679,0.296729696,0.118357692,0.022696828,0.003063376,0.018658742,0.495656987
608418,sa600968,0,vR,2018,0-vR-608418,Claudio,Bautista,Claudio Bautista,CLE,R,24,0.050127964,0.262336343,0.13464928,0.039963127,0.002784887,0.01796252,0.492175879
608418,sa600968,1,vR,2018,1-vR-608418,Claudio,Bautista,Claudio Bautista,CLE,R,24,0.050545697,0.258994479,0.136041724,0.038431439,0.003341864,0.018937231,0.493707566
606992,sa601042,0,vR,2018,0-vR-606992,Eric,Haase,Eric Haase,CLE,R,25,0.071826874,0.350721691,0.10246063,0.037700406,0.004861948,0.036609659,0.395818793
606992,sa601042,1,vR,2018,1-vR-606992,Eric,Haase,Eric Haase,CLE,R,25,0.07244187,0.346080212,0.103818262,0.035843815,0.005883074,0.038663513,0.397269255
547173,sa601044,0,vR,2018,0-vR-547173,Christian,Lopes,Christian Lopes,TOR,R,25,0.073799502,0.177675783,0.147320516,0.04873552,0.004873552,0.013645946,0.533949182
547173,sa601044,1,vR,2018,1-vR-547173,Christian,Lopes,Christian Lopes,TOR,R,25,0.07435648,0.174751651,0.153447267,0.046368366,0.004595063,0.01281048,0.533670693
608589,sa601536,0,vR,2018,0-vR-608589,Ronnier,Mustelier,Ronnier Mustelier,FA,R,33,0.065305597,0.154561221,0.173080719,0.041077081,0.005848262,0.015595366,0.544531752
608589,sa601536,1,vR,2018,1-vR-608589,Ronnier,Mustelier,Ronnier Mustelier,FA,R,33,0.065305597,0.154561221,0.173080719,0.041077081,0.005848262,0.015595366,0.544531752
596069,sa601924,0,vR,2018,0-vR-596069,Max,Pentecost,Max Pentecost,TOR,R,25,0.047343077,0.243816846,0.139940565,0.032304688,0.003759597,0.02436776,0.508467467
596069,sa601924,1,vR,2018,1-vR-596069,Max,Pentecost,Max Pentecost,TOR,R,25,0.047621566,0.239918004,0.145092606,0.030773,0.003620353,0.022975317,0.509999155
606997,sa602377,0,vR,2018,0-vR-606997,Brendon,Hayden,Brendon Hayden,PHI,L,25,0.057878362,0.23190452,0.137917359,0.026332048,0.002867847,0.018249934,0.52484993
606997,sa602377,1,vR,2018,1-vR-606997,Brendon,Hayden,Brendon Hayden,PHI,L,25,0.056965866,0.225647399,0.141436989,0.026332048,0.002998203,0.017207081,0.529412414
607780,sa602394,0,vR,2018,0-vR-607780,Eric,Wood,Eric Wood,PIT,R,25,0.07310328,0.268184606,0.13047195,0.038709928,0.005987507,0.023671538,0.459871191
607780,sa602394,1,vR,2018,1-vR-607780,Eric,Wood,Eric Wood,PIT,R,25,0.076166656,0.27890642,0.124345199,0.037874461,0.006265995,0.026177937,0.450263331
605499,sa602402,0,vR,2018,0-vR-605499,Michael,Suiter,Michael Suiter,CHA,R,26,0.050127964,0.268880828,0.134510036,0.025760204,0.002088665,0.018101765,0.500530539
605499,sa602402,1,vR,2018,1-vR-605499,Michael,Suiter,Michael Suiter,CHA,R,26,0.046646855,0.262893321,0.136598701,0.027431136,0.002506398,0.016848566,0.507075023
607178,sa602429,0,vR,2018,0-vR-607178,Drew,Weeks,Drew Weeks,COL,R,25,0.058761113,0.228499968,0.159156285,0.041216326,0.004734308,0.025342471,0.48228953
607178,sa602429,1,vR,2018,1-vR-607178,Drew,Weeks,Drew Weeks,COL,R,25,0.057786403,0.241031959,0.14105452,0.036621262,0.003759597,0.021861362,0.497884897
605353,sa602488,0,vR,2018,0-vR-605353,Vimael,Machin,Vimael Machin,CHN,L,24,0.061397993,0.169333317,0.16451012,0.034805231,0.00234642,0.013948164,0.553658755
605353,sa602488,1,vR,2018,1-vR-605353,Vimael,Machin,Vimael Machin,CHN,L,24,0.060224783,0.167377967,0.163988693,0.035196301,0.002476777,0.014469591,0.556265888
608608,sa602498,0,vR,2018,0-vR-608608,Carlos,Munoz,Carlos Munoz,PIT,L,24,0.072739023,0.132572736,0.144435193,0.036499868,0.00234642,0.016033871,0.59537289
608608,sa602498,1,vR,2018,1-vR-608608,Carlos,Munoz,Carlos Munoz,PIT,L,24,0.075737226,0.137917359,0.144565549,0.036890938,0.00273749,0.017207081,0.584944356
